idx,string,reaction_id
1852,CH3O2+C4H71-4<=>CH3O+C4H7O1-4,CO[O]_m2.[CH2]CC=C_m2>>C[O]_m2.[O]CCC=C_m2
1853,C4H71-4O2+H2<=>C4H71-4OOH+H,[O]OCCC=C_m2.[H][H]_m1>>OOCCC=C_m1.[H]_m2
1854,C4H71-4O2+HO2<=>C4H71-4OOH+O2,[O]OCCC=C_m2.O[O]_m2>>OOCCC=C_m1.[O][O]_m3
1855,C4H71-4O2+H2O2<=>C4H71-4OOH+HO2,[O]OCCC=C_m2.OO_m1>>OOCCC=C_m1.O[O]_m2
1856,C4H71-4O2+CH4<=>C4H71-4OOH+CH3,[O]OCCC=C_m2.C_m1>>OOCCC=C_m1.[CH3]_m2
1857,C4H71-4O2+CH3OH<=>C4H71-4OOH+CH2OH,[O]OCCC=C_m2.CO_m1>>OOCCC=C_m1.[CH2]O_m2
1858,C4H71-4O2+CH2O<=>C4H71-4OOH+HCO,[O]OCCC=C_m2.C=O_m1>>OOCCC=C_m1.[CH]=O_m2
1859,C4H71-4O2+C2H6<=>C4H71-4OOH+C2H5,[O]OCCC=C_m2.CC_m1>>OOCCC=C_m1.C[CH2]_m2
1860,C4H71-4O2+CH3CHO<=>C4H71-4OOH+CH3CO,[O]OCCC=C_m2.CC=O_m1>>OOCCC=C_m1.C[C]=O_m2
1861,C4H71-4O2+C2H4<=>C4H71-4OOH+C2H3,[O]OCCC=C_m2.C=C_m1>>OOCCC=C_m1.C=[CH]_m2
1862,C4H71-4O2+C3H6<=>C4H71-4OOH+C3H5-A,[O]OCCC=C_m2.CC=C_m1>>OOCCC=C_m1.[CH2]C=C_m2
1863,C4H71-4O2+C2H5CHO<=>C4H71-4OOH+C2H5CO,[O]OCCC=C_m2.CCC=O_m1>>OOCCC=C_m1.CC[C]=O_m2
1864,C4H71-4O2+C2H3CHO<=>C4H71-4OOH+C2H3CO,[O]OCCC=C_m2.C=CC=O_m1>>OOCCC=C_m1.C=C[C]=O_m2
1865,C4H71-4O2+C3H8<=>C4H71-4OOH+NC3H7,[O]OCCC=C_m2.CCC_m1>>OOCCC=C_m1.CC[CH2]_m2
1866,C4H71-4O2+C3H8<=>C4H71-4OOH+IC3H7,[O]OCCC=C_m2.CCC_m1>>OOCCC=C_m1.C[CH]C_m2
1867,C4H71-4O2+CH3<=>C4H7O1-4+CH3O,[O]OCCC=C_m2.[CH3]_m2>>[O]CCC=C_m2.C[O]_m2
1868,C4H71-4O2+C2H5<=>C4H7O1-4+C2H5O,[O]OCCC=C_m2.C[CH2]_m2>>[O]CCC=C_m2.CC[O]_m2
1869,C4H71-4O2+IC3H7<=>C4H7O1-4+IC3H7O,[O]OCCC=C_m2.C[CH]C_m2>>[O]CCC=C_m2.CC([O])C_m2
1870,C4H71-4O2+NC3H7<=>C4H7O1-4+NC3H7O,[O]OCCC=C_m2.CC[CH2]_m2>>[O]CCC=C_m2.CCC[O]_m2
1871,C4H71-4O2+C3H5-A<=>C4H7O1-4+C3H5O,[O]OCCC=C_m2.[CH2]C=C_m2>>[O]CCC=C_m2.[O]CC=C_m2
1872,C4H71-4O2+PC4H9<=>C4H7O1-4+PC4H9O,[O]OCCC=C_m2.CCC[CH2]_m2>>[O]CCC=C_m2.CCCC[O]_m2
1873,C4H71-4O2+SC4H9<=>C4H7O1-4+SC4H9O,[O]OCCC=C_m2.C[CH]CC_m2>>[O]CCC=C_m2.CCC([O])C_m2
1874,C4H71-4O2+C4H71-3<=>C4H7O1-4+C4H71-O,[O]OCCC=C_m2.C[CH]C=C_m2>>[O]CCC=C_m2.CC(C=C)[O]_m2
1875,C4H71-4OOH<=>C4H7O1-4+OH,OOCCC=C_m1>>[O]CCC=C_m2.[OH]_m2
1876,C4H71-4O2+CH3O2=>C4H7O1-4+CH3O+O2,[O]OCCC=C_m2.CO[O]_m2>>[O]CCC=C_m2.C[O]_m2.[O][O]_m3
1877,C4H71-4O2+CH3CO3=>C4H7O1-4+CH3CO2+O2,[O]OCCC=C_m2.CC(=O)O[O]_m2>>[O]CCC=C_m2.CC(=O)[O]_m2.[O][O]_m3
1878,C4H71-4O2+C2H5O2=>C4H7O1-4+C2H5O+O2,[O]OCCC=C_m2.CCO[O]_m2>>[O]CCC=C_m2.CC[O]_m2.[O][O]_m3
1879,C4H71-4O2+NC3H7O2=>C4H7O1-4+NC3H7O+O2,[O]OCCC=C_m2.CCCO[O]_m2>>[O]CCC=C_m2.CCC[O]_m2.[O][O]_m3
1880,C4H71-4O2+IC3H7O2=>C4H7O1-4+IC3H7O+O2,[O]OCCC=C_m2.[O]OC(C)C_m2>>[O]CCC=C_m2.CC([O])C_m2.[O][O]_m3
1881,C4H71-4O2+C4H71-4O2=>C4H7O1-4+C4H7O1-4+O2,[O]OCCC=C_m2.[O]OCCC=C_m2>>[O]CCC=C_m2.[O]CCC=C_m2.[O][O]_m3
1882,C4H71-4O2+SC4H9O2=>C4H7O1-4+SC4H9O+O2,[O]OCCC=C_m2.CC(O[O])CC_m2>>[O]CCC=C_m2.CCC([O])C_m2.[O][O]_m3
1883,C4H71-4O2<=>C4H61-3OOH4,[O]OCCC=C_m2>>OOC[CH]C=C_m2
1884,C4H61-3OOH4<=>C2H3CHOCH2+OH,OOC[CH]C=C_m2>>C=CC1CO1_m1.[OH]_m2
1885,C4H61-3OOH4<=>C4H6O25+OH,OOC[CH]C=C_m2>>O1CC=CC1_m1.[OH]_m2
1886,C2H3CHOCH2+H=>C2H3+CH2CO+H2,C=CC1CO1_m1.[H]_m2>>C=[CH]_m2.C=C=O_m1.[H][H]_m1
1887,C2H3CHOCH2+O=>C2H3+CH2CO+OH,C=CC1CO1_m1.[O]_m3>>C=[CH]_m2.C=C=O_m1.[OH]_m2
1888,C2H3CHOCH2+OH=>C2H3+CH2CO+H2O,C=CC1CO1_m1.[OH]_m2>>C=[CH]_m2.C=C=O_m1.O_m1
1889,C2H3CHOCH2+HO2=>C2H3+CH2CO+H2O2,C=CC1CO1_m1.O[O]_m2>>C=[CH]_m2.C=C=O_m1.OO_m1
1890,C2H3CHOCH2+CH3=>C2H3+CH2CO+CH4,C=CC1CO1_m1.[CH3]_m2>>C=[CH]_m2.C=C=O_m1.C_m1
1891,C2H3CHOCH2+CH3O2=>C2H3+CH2CO+CH3O2H,C=CC1CO1_m1.CO[O]_m2>>C=[CH]_m2.C=C=O_m1.COO_m1
1892,C4H6O25+H<=>CH2CHCHCHO+H2,O1CC=CC1_m1.[H]_m2>>[CH2]C=CC=O_m2.[H][H]_m1
1893,C4H6O25+O<=>CH2CHCHCHO+OH,O1CC=CC1_m1.[O]_m3>>[CH2]C=CC=O_m2.[OH]_m2
1894,C4H6O25+OH<=>CH2CHCHCHO+H2O,O1CC=CC1_m1.[OH]_m2>>[CH2]C=CC=O_m2.O_m1
1895,C4H6O25+HO2<=>CH2CHCHCHO+H2O2,O1CC=CC1_m1.O[O]_m2>>[CH2]C=CC=O_m2.OO_m1
1896,C4H6O25+CH3<=>CH2CHCHCHO+CH4,O1CC=CC1_m1.[CH3]_m2>>[CH2]C=CC=O_m2.C_m1
1897,C4H6O25+CH3O2<=>CH2CHCHCHO+CH3O2H,O1CC=CC1_m1.CO[O]_m2>>[CH2]C=CC=O_m2.COO_m1
1898,C4H61-3OOH4+HO2<=>C4H6O1-3OOH4+OH,OOC[CH]C=C_m2.O[O]_m2>>[O]C(C=C)COO_m2.[OH]_m2
1899,C4H61-3OOH4+HO2<=>C4H6O2-1OOH4+OH,OOC[CH]C=C_m2.O[O]_m2>>OOCC=CC[O]_m2.[OH]_m2
1900,C4H6O1-3OOH4<=>C2H3CHO+CH2O+OH,[O]C(C=C)COO_m2>>C=CC=O_m1.C=O_m1.[OH]_m2
1901,C4H6O1-3OOH4<=>C2H3+HO2CH2CHO,[O]C(C=C)COO_m2>>C=[CH]_m2.OOCC=O_m1
1902,C4H71-1+O2<=>C4H71-1O2,CCC=[CH]_m2.[O][O]_m3>>CCC=CO[O]_m2
1903,C4H71-1O2<=>C3H6CHO-3+O,CCC=CO[O]_m2>>CC[CH]C=O_m2.[O]_m3
1904,C4H71-1O2<=>C2H5CHCO+OH,CCC=CO[O]_m2>>CCC=C=O_m1.[OH]_m2
1905,C4H71-2+O2<=>C4H71-2O2,CC[C]=C_m2.[O][O]_m3>>CCC(=C)O[O]_m2
1906,C4H71-2O2<=>C2H5COCH2+O,CCC(=C)O[O]_m2>>CCC(=O)[CH2]_m2.[O]_m3
1907,C4H72-2+O2<=>C4H72-2O2,C[C]=CC_m2.[O][O]_m3>>CC(=CC)O[O]_m2
1908,C4H72-2O2<=>CH3CHCOCH3+O,CC(=CC)O[O]_m2>>C[CH]C(=O)C_m2.[O]_m3
1909,C4H8-1+H<=>C2H4+C2H5,CCC=C_m1.[H]_m2>>C=C_m1.C[CH2]_m2
1910,C4H8-1+H<=>C2H4+C2H5,CCC=C_m1.[H]_m2>>C=C_m1.C[CH2]_m2
1911,C4H8-1+H<=>C3H6+CH3,CCC=C_m1.[H]_m2>>CC=C_m1.[CH3]_m2
1912,C4H8-1+H<=>C3H6+CH3,CCC=C_m1.[H]_m2>>CC=C_m1.[CH3]_m2
1913,C4H8-1+H<=>PC4H9,CCC=C_m1.[H]_m2>>CCC[CH2]_m2
1914,C4H8-1+H<=>PC4H9,CCC=C_m1.[H]_m2>>CCC[CH2]_m2
1915,C4H8-1+H<=>SC4H9,CCC=C_m1.[H]_m2>>C[CH]CC_m2
1916,C4H8-1+H<=>SC4H9,CCC=C_m1.[H]_m2>>C[CH]CC_m2
1917,C4H8-2+H<=>C2H4+C2H5,CC=CC_m1.[H]_m2>>C=C_m1.C[CH2]_m2
1918,C4H8-2+H<=>C3H6+CH3,CC=CC_m1.[H]_m2>>CC=C_m1.[CH3]_m2
1919,C4H8-2+H<=>PC4H9,CC=CC_m1.[H]_m2>>CCC[CH2]_m2
1920,C4H8-2+H<=>SC4H9,CC=CC_m1.[H]_m2>>C[CH]CC_m2
1921,C4H8-1+H<=>C4H8-2+H,CCC=C_m1.[H]_m2>>CC=CC_m1.[H]_m2
1922,C4H8-1+H<=>C4H8-2+H,CCC=C_m1.[H]_m2>>CC=CC_m1.[H]_m2
1923,SC4H9<=>PC4H9,C[CH]CC_m2>>CCC[CH2]_m2
1924,PC4H9<=>C2H4+C2H5,CCC[CH2]_m2>>C=C_m1.C[CH2]_m2
1925,PC4H9<=>C3H6+CH3,CCC[CH2]_m2>>CC=C_m1.[CH3]_m2
1926,SC4H9<=>C2H4+C2H5,C[CH]CC_m2>>C=C_m1.C[CH2]_m2
1927,SC4H9<=>C3H6+CH3,C[CH]CC_m2>>CC=C_m1.[CH3]_m2
1928,C4H71-1OH+H<=>PC4H8OH-1,CCC=CO_m1.[H]_m2>>CCC[CH]O_m2
1929,NC3H7CHO+H<=>PC4H8OH-1,CCCC=O_m1.[H]_m2>>CCC[CH]O_m2
1930,C2H3OH+C2H5<=>PC4H8OH-1,OC=C_m1.C[CH2]_m2>>CCC[CH]O_m2
1931,C4H8-1+OH<=>PC4H8OH-2,CCC=C_m1.[OH]_m2>>CC[CH]CO_m2
1932,C4H71-1OH+H<=>PC4H8OH-2,CCC=CO_m1.[H]_m2>>CC[CH]CO_m2
1933,C4H72-1OH+H<=>PC4H8OH-2,CC=CCO_m1.[H]_m2>>CC[CH]CO_m2
1934,C3H6+CH2OH<=>PC4H8OH-3,CC=C_m1.[CH2]O_m2>>C[CH]CCO_m2
1935,C4H71-4OH+H<=>PC4H8OH-3,OCCC=C_m1.[H]_m2>>C[CH]CCO_m2
1936,SC4H8OH-1<=>PC4H8OH-3,CCC(O)[CH2]_m2>>C[CH]CCO_m2
1937,C3H6+CH2OH<=>PC4H8OH-4,CC=C_m1.[CH2]O_m2>>[CH2]CCCO_m2
1938,C4H71-4OH+H<=>PC4H8OH-4,OCCC=C_m1.[H]_m2>>[CH2]CCCO_m2
1939,SC4H8OH-1<=>PC4H8OH-4,CCC(O)[CH2]_m2>>[CH2]CCCO_m2
1940,NC3H7CHO+H<=>PC4H9O,CCCC=O_m1.[H]_m2>>CCCC[O]_m2
1941,NC3H7+CH2O<=>PC4H9O,CC[CH2]_m2.C=O_m1>>CCCC[O]_m2
1942,C4H71-2OH+H<=>SC4H8OH-2,CCC(=C)O_m1.[H]_m2>>CC[C](O)C_m2
1943,C2H5COCH3+H<=>SC4H8OH-2,CCC(=O)C_m1.[H]_m2>>CC[C](O)C_m2
1944,C4H8-1+OH<=>SC4H8OH-1,CCC=C_m1.[OH]_m2>>CCC(O)[CH2]_m2
1945,C2H3OH+C2H5<=>SC4H8OH-1,OC=C_m1.C[CH2]_m2>>CCC(O)[CH2]_m2
1946,C4H8-2+OH<=>SC4H8OH-3,CC=CC_m1.[OH]_m2>>C[CH]C(O)C_m2
1947,SC3H5OH+CH3<=>SC4H8OH-3,CC=CO_m1.[CH3]_m2>>C[CH]C(O)C_m2
1948,C2H5COCH3+H<=>SC4H9O,CCC(=O)C_m1.[H]_m2>>CCC([O])C_m2
1949,C2H5CHO+CH3<=>SC4H9O,CCC=O_m1.[CH3]_m2>>CCC([O])C_m2
1950,"C4H71-4OH+OH<=>C4H64,2-1OH+H2O",OCCC=C_m1.[OH]_m2>>[CH2]C=CCO_m2.O_m1
1951,"C4H71-4OH+HO2<=>C4H64,2-1OH+H2O2",OCCC=C_m1.O[O]_m2>>[CH2]C=CCO_m2.OO_m1
1952,PC4H8OH-2+O2<=>PC4H8OH-2O2,CC[CH]CO_m2.[O][O]_m3>>CCC(O[O])CO_m2
1953,PC4H8OH-2O2<=>SQC4H8OP,CCC(O[O])CO_m2>>CCC(OO)C[O]_m2
1954,PC4H8OH-2O2<=>C4H72-1OH+HO2,CCC(O[O])CO_m2>>CC=CCO_m1.O[O]_m2
1955,PC4H8OH-2O2<=>C4H71-1OH+HO2,CCC(O[O])CO_m2>>CCC=CO_m1.O[O]_m2
1956,SQC4H8OP=>C2H5CHO+CH2O+OH,CCC(OO)C[O]_m2>>CCC=O_m1.C=O_m1.[OH]_m2
1957,PC4H8OH-2O2<=>NC4KET21OH+OH,CCC(O[O])CO_m2>>CCC(=O)CO_m1.[OH]_m2
1958,"C4H72-1OH+OH<=>C4H64,2-1OH+H2O",CC=CCO_m1.[OH]_m2>>[CH2]C=CCO_m2.O_m1
1959,"C4H72-1OH+OH<=>C4H63,1-1OH+H2O",CC=CCO_m1.[OH]_m2>>C[CH]C=CO_m2.O_m1
1960,"C4H72-1OH+HO2<=>C4H64,2-1OH+H2O2",CC=CCO_m1.O[O]_m2>>[CH2]C=CCO_m2.OO_m1
1961,"C4H72-1OH+HO2<=>C4H63,1-1OH+H2O2",CC=CCO_m1.O[O]_m2>>C[CH]C=CO_m2.OO_m1
1962,"C4H71-1OH+OH<=>C4H63,1-1OH+H2O",CCC=CO_m1.[OH]_m2>>C[CH]C=CO_m2.O_m1
1963,"C4H71-1OH+HO2<=>C4H63,1-1OH+H2O2",CCC=CO_m1.O[O]_m2>>C[CH]C=CO_m2.OO_m1
1964,"C4H64,2-1OH<=>C4H6+OH",[CH2]C=CCO_m2>>C=CC=C_m1.[OH]_m2
1965,"C4H63,1-1OH<=>C4H5OH-13+H",C[CH]C=CO_m2>>OC=CC=C_m1.[H]_m2
1966,C4H5OH-13<=>C4H5-N+OH,OC=CC=C_m1>>C=CC=[CH]_m2.[OH]_m2
1967,C4H5OH-13<=>C2H3+CH2CHO,OC=CC=C_m1>>C=[CH]_m2.[CH2]C=O_m2
1968,NC4KET21OH+OH<=>C2H4COCH2OH+H2O,CCC(=O)CO_m1.[OH]_m2>>C[CH]C(=O)CO_m2.O_m1
1969,NC4KET21OH+HO2<=>C2H4COCH2OH+H2O2,CCC(=O)CO_m1.O[O]_m2>>C[CH]C(=O)CO_m2.OO_m1
1970,NC4KET21OH+O<=>C2H4COCH2OH+OH,CCC(=O)CO_m1.[O]_m3>>C[CH]C(=O)CO_m2.[OH]_m2
1971,NC4KET21OH+H<=>C2H4COCH2OH+H2,CCC(=O)CO_m1.[H]_m2>>C[CH]C(=O)CO_m2.[H][H]_m1
1972,NC4KET21OH+O2<=>C2H4COCH2OH+HO2,CCC(=O)CO_m1.[O][O]_m3>>C[CH]C(=O)CO_m2.O[O]_m2
1973,NC4KET21OH+CH3<=>C2H4COCH2OH+CH4,CCC(=O)CO_m1.[CH3]_m2>>C[CH]C(=O)CO_m2.C_m1
1974,NC4KET21OH+CH3O<=>C2H4COCH2OH+CH3OH,CCC(=O)CO_m1.C[O]_m2>>C[CH]C(=O)CO_m2.CO_m1
1975,NC4KET21OH+CH3O2<=>C2H4COCH2OH+CH3O2H,CCC(=O)CO_m1.CO[O]_m2>>C[CH]C(=O)CO_m2.COO_m1
1976,NC4KET21OH+C2H3<=>C2H4COCH2OH+C2H4,CCC(=O)CO_m1.C=[CH]_m2>>C[CH]C(=O)CO_m2.C=C_m1
1977,NC4KET21OH+C2H5<=>C2H4COCH2OH+C2H6,CCC(=O)CO_m1.C[CH2]_m2>>C[CH]C(=O)CO_m2.CC_m1
1978,C2H4COCH2OH<=>CH3CHCO+CH2OH,C[CH]C(=O)CO_m2>>CC=C=O_m1.[CH2]O_m2
1979,PC4H8OH-2O2<=>SQC4H7OHP-4,CCC(O[O])CO_m2>>[CH2]CC(OO)CO_m2
1980,SQC4H7OHP-4<=>CY(CCCO)COH+OH,[CH2]CC(OO)CO_m2>>OCC1CCO1_m1.[OH]_m2
1981,SQC4H7OHP-4=>OH+HOCH2CHO+C2H4,[CH2]CC(OO)CO_m2>>[OH]_m2.OCC=O_m1.C=C_m1
1982,CY(CCCO)COH+H=>C2H4+HOCH2CO+H2,OCC1CCO1_m1.[H]_m2>>C=C_m1.OC[C]=O_m2.[H][H]_m1
1983,CY(CCCO)COH+O=>C2H4+HOCH2CO+OH,OCC1CCO1_m1.[O]_m3>>C=C_m1.OC[C]=O_m2.[OH]_m2
1984,CY(CCCO)COH+OH=>C2H4+HOCH2CO+H2O,OCC1CCO1_m1.[OH]_m2>>C=C_m1.OC[C]=O_m2.O_m1
1985,CY(CCCO)COH+HO2=>C2H4+HOCH2CO+H2O2,OCC1CCO1_m1.O[O]_m2>>C=C_m1.OC[C]=O_m2.OO_m1
1986,CY(CCCO)COH+CH3=>C2H4+HOCH2CO+CH4,OCC1CCO1_m1.[CH3]_m2>>C=C_m1.OC[C]=O_m2.C_m1
1987,CY(CCCO)COH+CH3O2=>C2H4+HOCH2CO+CH3O2H,OCC1CCO1_m1.CO[O]_m2>>C=C_m1.OC[C]=O_m2.COO_m1
1988,CY(CCCO)COH+H=>CH2O+CH2CCH2OH+H2,OCC1CCO1_m1.[H]_m2>>C=O_m1.OC[C]=C_m2.[H][H]_m1
1989,CY(CCCO)COH+O=>CH2O+CH2CCH2OH+OH,OCC1CCO1_m1.[O]_m3>>C=O_m1.OC[C]=C_m2.[OH]_m2
1990,CY(CCCO)COH+OH=>CH2O+CH2CCH2OH+H2O,OCC1CCO1_m1.[OH]_m2>>C=O_m1.OC[C]=C_m2.O_m1
1991,CY(CCCO)COH+HO2=>CH2O+CH2CCH2OH+H2O2,OCC1CCO1_m1.O[O]_m2>>C=O_m1.OC[C]=C_m2.OO_m1
1992,CY(CCCO)COH+CH3=>CH2O+CH2CCH2OH+CH4,OCC1CCO1_m1.[CH3]_m2>>C=O_m1.OC[C]=C_m2.C_m1
1993,CY(CCCO)COH+CH3O2=>CH2O+CH2CCH2OH+CH3O2H,OCC1CCO1_m1.CO[O]_m2>>C=O_m1.OC[C]=C_m2.COO_m1
1994,HOCH2CO<=>CH2OH+CO,OC[C]=O_m2>>[CH2]O_m2.[C]=O_m3
1995,SQC4H7OHP-4+O2<=>SQC4H7OHP-4O2,[CH2]CC(OO)CO_m2.[O][O]_m3>>[O]OCCC(OO)CO_m2
1996,SQC4H7OHP-4O2<=>C4H6OHOOH1-4-3+HO2,[O]OCCC(OO)CO_m2>>OCC(C=C)OO_m1.O[O]_m2
1997,SQC4H7OHP-4O2<=>NC4KET24OH-1+OH,[O]OCCC(OO)CO_m2>>OOCCC(=O)CO_m1.[OH]_m2
1998,C4H6OHOOH1-4-3=>C2H3CHO+CH2OH+OH,OCC(C=C)OO_m1>>C=CC=O_m1.[CH2]O_m2.[OH]_m2
1999,C4H6OHOOH1-4-3=>HOCH2CHO+C2H3+OH,OCC(C=C)OO_m1>>OCC=O_m1.C=[CH]_m2.[OH]_m2
2000,NC4KET24OH-1=>CH2O+HOCH2COCH2+OH,OOCCC(=O)CO_m1>>C=O_m1.[CH2]C(=O)CO_m2.[OH]_m2
2001,HOCH2CHO+O2<=>HOCH2CO+HO2,OCC=O_m1.[O][O]_m3>>OC[C]=O_m2.O[O]_m2
2002,HOCH2CHO+O<=>HOCH2CO+OH,OCC=O_m1.[O]_m3>>OC[C]=O_m2.[OH]_m2
2003,HOCH2CHO+H<=>HOCH2CO+H2,OCC=O_m1.[H]_m2>>OC[C]=O_m2.[H][H]_m1
2004,HOCH2CHO+OH<=>HOCH2CO+H2O,OCC=O_m1.[OH]_m2>>OC[C]=O_m2.O_m1
2005,HOCH2CHO+HO2<=>HOCH2CO+H2O2,OCC=O_m1.O[O]_m2>>OC[C]=O_m2.OO_m1
2006,HOCH2CHO+CH3<=>HOCH2CO+CH4,OCC=O_m1.[CH3]_m2>>OC[C]=O_m2.C_m1
2007,HOCH2CHO+CH3O2<=>HOCH2CO+CH3O2H,OCC=O_m1.CO[O]_m2>>OC[C]=O_m2.COO_m1
2008,HOCH2CHO+CH3CO3<=>HOCH2CO+CH3CO3H,OCC=O_m1.CC(=O)O[O]_m2>>OC[C]=O_m2.CC(=O)OO_m1
2009,SC4H8OH-1+O2<=>SC4H8OH-1O2,CCC(O)[CH2]_m2.[O][O]_m3>>CCC(CO[O])O_m2
2010,SC4H8OH-1O2<=>PQC4H8OS,CCC(CO[O])O_m2>>CCC(COO)[O]_m2
2011,SC4H8OH-1O2<=>NC4KET12OH+OH,CCC(CO[O])O_m2>>CCC(C=O)O_m1.[OH]_m2
2012,PQC4H8OS=>C2H5CHO+CH2O+OH,CCC(COO)[O]_m2>>CCC=O_m1.C=O_m1.[OH]_m2
2013,PQC4H8OS=>C2H5+HO2CH2CHO,CCC(COO)[O]_m2>>C[CH2]_m2.OOCC=O_m1
2014,SC4H8OH-1O2<=>C4H71-2OH+HO2,CCC(CO[O])O_m2>>CCC(=C)O_m1.O[O]_m2
2015,SC4H8OH-1O2<=>PQC4H7OHS-3,CCC(CO[O])O_m2>>C[CH]C(COO)O_m2
2016,PQC4H7OHS-3<=>CCY(COCC)OH+OH,C[CH]C(COO)O_m2>>OC1COC1C_m1.[OH]_m2
2017,PQC4H7OHS-3=>OH+CH2O+SC3H5OH,C[CH]C(COO)O_m2>>[OH]_m2.C=O_m1.CC=CO_m1
2018,"C4H71-2OH+OH<=>C4H63,1-2OH+H2O",CCC(=C)O_m1.[OH]_m2>>C[CH]C(=C)O_m2.O_m1
2019,"C4H71-2OH+HO2<=>C4H63,1-2OH+H2O2",CCC(=C)O_m1.O[O]_m2>>C[CH]C(=C)O_m2.OO_m1
2020,"C4H63,1-2OH<=>C4H612+OH",C[CH]C(=C)O_m2>>CC=C=C_m1.[OH]_m2
2021,NC4KET12OH+H<=>C2H5CHOHCO+H2,CCC(C=O)O_m1.[H]_m2>>CCC([C]=O)O_m2.[H][H]_m1
2022,NC4KET12OH+OH<=>C2H5CHOHCO+H2O,CCC(C=O)O_m1.[OH]_m2>>CCC([C]=O)O_m2.O_m1
2023,NC4KET12OH+O<=>C2H5CHOHCO+OH,CCC(C=O)O_m1.[O]_m3>>CCC([C]=O)O_m2.[OH]_m2
2024,NC4KET12OH+HO2<=>C2H5CHOHCO+H2O2,CCC(C=O)O_m1.O[O]_m2>>CCC([C]=O)O_m2.OO_m1
2025,NC4KET12OH+CH3<=>C2H5CHOHCO+CH4,CCC(C=O)O_m1.[CH3]_m2>>CCC([C]=O)O_m2.C_m1
2026,NC4KET12OH+C2H5<=>C2H5CHOHCO+C2H6,CCC(C=O)O_m1.C[CH2]_m2>>CCC([C]=O)O_m2.CC_m1
2027,NC4KET12OH+CH3O<=>C2H5CHOHCO+CH3OH,CCC(C=O)O_m1.C[O]_m2>>CCC([C]=O)O_m2.CO_m1
2028,NC4KET12OH+CH3O2<=>C2H5CHOHCO+CH3O2H,CCC(C=O)O_m1.CO[O]_m2>>CCC([C]=O)O_m2.COO_m1
2029,NC4KET12OH+O2<=>C2H5CHOHCO+HO2,CCC(C=O)O_m1.[O][O]_m3>>CCC([C]=O)O_m2.O[O]_m2
2030,NC4KET12OH+C2H3<=>C2H5CHOHCO+C2H4,CCC(C=O)O_m1.C=[CH]_m2>>CCC([C]=O)O_m2.C=C_m1
2031,NC4KET12OH+C2H5O<=>C2H5CHOHCO+C2H5OH,CCC(C=O)O_m1.CC[O]_m2>>CCC([C]=O)O_m2.CCO_m1
2032,C2H5CHOHCO<=>C3H6OH1-1+CO,CCC([C]=O)O_m2>>CC[CH]O_m2.[C]=O_m3
2033,C3H6OH1-1<=>C2H5CHO+H,CC[CH]O_m2>>CCC=O_m1.[H]_m2
2034,C2H3OH+CH3<=>C3H6OH1-1,OC=C_m1.[CH3]_m2>>CC[CH]O_m2
2035,C2H3OH+CH3<=>C3H6OH1-1,OC=C_m1.[CH3]_m2>>CC[CH]O_m2
2036,CCY(COCC)OH+H=>OH+C2H3COCH3+H2,OC1COC1C_m1.[H]_m2>>[OH]_m2.CC(=O)C=C_m1.[H][H]_m1
2037,CCY(COCC)OH+O=>OH+C2H3COCH3+OH,OC1COC1C_m1.[O]_m3>>[OH]_m2.CC(=O)C=C_m1.[OH]_m2
2038,CCY(COCC)OH+OH=>OH+C2H3COCH3+H2O,OC1COC1C_m1.[OH]_m2>>[OH]_m2.CC(=O)C=C_m1.O_m1
2039,CCY(COCC)OH+HO2=>OH+C2H3COCH3+H2O2,OC1COC1C_m1.O[O]_m2>>[OH]_m2.CC(=O)C=C_m1.OO_m1
2040,CCY(COCC)OH+CH3=>OH+C2H3COCH3+CH4,OC1COC1C_m1.[CH3]_m2>>[OH]_m2.CC(=O)C=C_m1.C_m1
2041,CCY(COCC)OH+CH3O2=>OH+C2H3COCH3+CH3O2H,OC1COC1C_m1.CO[O]_m2>>[OH]_m2.CC(=O)C=C_m1.COO_m1
2042,CCY(COCC)OH+H=>OH+SC3H5CHO+H2,OC1COC1C_m1.[H]_m2>>[OH]_m2.CC=CC=O_m1.[H][H]_m1
2043,CCY(COCC)OH+O=>OH+SC3H5CHO+OH,OC1COC1C_m1.[O]_m3>>[OH]_m2.CC=CC=O_m1.[OH]_m2
2044,CCY(COCC)OH+OH=>OH+SC3H5CHO+H2O,OC1COC1C_m1.[OH]_m2>>[OH]_m2.CC=CC=O_m1.O_m1
2045,CCY(COCC)OH+HO2=>OH+SC3H5CHO+H2O2,OC1COC1C_m1.O[O]_m2>>[OH]_m2.CC=CC=O_m1.OO_m1
2046,CCY(COCC)OH+CH3=>OH+SC3H5CHO+CH4,OC1COC1C_m1.[CH3]_m2>>[OH]_m2.CC=CC=O_m1.C_m1
2047,CCY(COCC)OH+CH3O2=>OH+SC3H5CHO+CH3O2H,OC1COC1C_m1.CO[O]_m2>>[OH]_m2.CC=CC=O_m1.COO_m1
2048,CCY(COCC)OH+H=>C2H3OH+CH3CO+H2,OC1COC1C_m1.[H]_m2>>OC=C_m1.C[C]=O_m2.[H][H]_m1
2049,CCY(COCC)OH+O=>C2H3OH+CH3CO+OH,OC1COC1C_m1.[O]_m3>>OC=C_m1.C[C]=O_m2.[OH]_m2
2050,CCY(COCC)OH+OH=>C2H3OH+CH3CO+H2O,OC1COC1C_m1.[OH]_m2>>OC=C_m1.C[C]=O_m2.O_m1
